2021-03-04
Országos oltási statisztika:

1007,Budapest,Margitsziget {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7678,Abaliget, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7678,Husztót, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7678,Kovácsszénája, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7681,Hetvehely, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7681,Okorvölgy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7681,Szentkatalin, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7682,Bükkösd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7683,Cserdi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7683,Dinnyeberki, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7683,Helesfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7694,Hosszúhetény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7695,Mecseknádasd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7695,Óbánya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7695,Ófalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7696,Hidas, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7700,Mohács, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7711,Bár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7712,Dunaszekcső, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7714,Mohács,Újmohács {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7715,Mohács,Sárhát {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7716,Homorúd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7717,Kölked, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7718,Udvar, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7720,Apátvarasd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7720,Lovászhetény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7720,Martonfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7720,Pécsvárad, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7720,Zengővárkony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7723,Erdősmecske, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7724,Feked, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7725,Szebény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7726,Véménd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7727,Palotabozsok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7728,Görcsönydoboka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7728,Somberek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7731,Nagypall, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7732,Fazekasboda, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7733,Geresdlak, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7733,Maráza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7735,Erdősmárok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7735,Himesháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7735,Szur, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7737,Székelyszabar, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7741,Nagykozár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7742,Bogád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7743,Romonya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7744,Ellend, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7745,Hásságy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7745,Olasz, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7747,Belvárdgyula, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7747,Birján, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7751,Monyoród, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7751,Szederkény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7752,Versend, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7753,Szajk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7754,Bóly, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7755,Töttös, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7756,Borjád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7756,Kisbudmér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7756,Nagybudmér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7756,Pócsa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7757,Babarc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7757,Liptód, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7759,Kisnyárád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7759,Lánycsók, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7761,Kozármisleny, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7761,Lothárd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7761,Magyarsarlós, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7762,Pécsudvard, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7763,Egerág, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7763,Kisherend, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7763,Szemely, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7763,Szőkéd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7763,Áta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7766,Kiskassa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7766,Peterd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7766,Pécsdevecser, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7766,Újpetre, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7768,Kistótfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7768,Vokány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7771,Palkonya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7772,Ivánbattyán, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7772,Villánykövesd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7773,Kisjakabfalva, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7773,Villány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7774,Márok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7775,Illocska, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7775,Kislippó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7775,Lapáncsa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7775,Magyarbóly, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7781,Ivándárda, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7781,Lippó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7781,Sárok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7782,Bezedek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7783,Majs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7784,Nagynyárád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7785,Sátorhely, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7800,Kisharsány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7800,Nagytótfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7800,Siklós, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7811,Bisse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7811,Bosta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7811,Csarnóta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7811,Szalánta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7811,Szilvás, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7811,Túrony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7812,Garé, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7813,Szava, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7814,Babarcszőlős, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7814,Kisdér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7814,Siklósbodony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7814,Ócsárd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7815,Harkány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7817,Diósviszló, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7817,Márfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7817,Rádfalva, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7822,Nagyharsány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7823,Kistapolca, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7823,Siklósnagyfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7824,Egyházasharaszti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7825,Old, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7826,Alsószentmárton, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7827,Beremend, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7827,Kásád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7831,Pellérd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7833,Görcsöny, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7833,Regenye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7833,Szőke, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7834,Baksa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7834,Tengeri, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7834,Téseny, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7836,Bogádmindszent, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7836,Ózdfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7837,Hegyszentmárton, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7838,Besence, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7838,Hirics, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7838,Lúzsok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7838,Nagycsány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7838,Piskó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7838,Páprád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7838,Vajszló, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7838,Vejti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7839,Kemse, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7839,Zaláta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7841,Adorjás, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7841,Baranyahídvég, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7841,Kisszentmárton, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7841,Kórós, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7841,Sámod, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7843,Cún, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7843,Drávapiski, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7843,Kémes, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7843,Szaporca, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7843,Tésenfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7846,Drávacsepely, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7847,Drávaszerdahely, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7847,Ipacsfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7847,Kovácshida, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7849,Drávacsehi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7850,Drávapalkonya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7851,Drávaszabolcs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7853,Gordisa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7854,Matty, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7900,Botykapeterd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7900,Csertő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7900,Szigetvár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7912,Nagypeterd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7912,Nagyváty, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7912,Nyugotszenterzsébet, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7913,Szentdénes, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7914,Bánfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7914,Katádfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7914,Rózsafa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7915,Dencsháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7915,Szentegát, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7918,Lakócsa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7918,Szentborbás, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7918,Tótújfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7921,Somogyhatvan, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7922,Somogyapáti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7923,Basal, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7923,Patapoklosi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7924,Somogyviszló, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7925,Magyarlukafa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7925,Somogyhárságy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7926,Vásárosbéc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7932,Almáskeresztúr, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7932,Mozsgó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7932,Szulimán, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7934,Almamellék, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7935,Csebény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7935,Horváthertelend, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7935,Ibafa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7936,Szentlászló, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7937,Boldogasszonyfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7940,Csonkamindszent, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7940,Kacsóta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7940,Szentlőrinc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7951,Gerde, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7951,Pécsbagota, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7951,Szabadszentkirály, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7951,Velény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7953,Királyegyháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7954,Gilvánfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7954,Gyöngyfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7954,Kisasszonyfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7954,Magyarmecske, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7954,Magyartelek, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7957,Okorág , {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7958,Kákics , {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7960,Drávaiványi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7960,Drávasztára, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7960,Marócsa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7960,Sellye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7960,Sumony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7960,Sósvertike, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7964,Csányoszró, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7966,Bogdása, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7967,Drávafok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7967,Drávakeresztúr, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7967,Markóc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7968,Felsőszentmárton, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7971,Hobol, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7972,Gyöngyösmellék, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7973,Bürüs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7973,Endrőc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7973,Teklafalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7973,Várad, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7975,Kétújfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7976,Szörény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7976,Zádor, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7977,Drávagárdony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7977,Kastélyosdombó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7977,Potony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7979,Drávatamási, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7980,Pettend, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7981,Kistamási, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7981,Merenye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7981,Molvány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7981,Nemeske, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7981,Tótszentgyörgy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7985,Kisdobsza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7985,Nagydobsza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7987,Istvándi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
7988,Darány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8000,Székesfehérvár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8019,Székesfehérvár,Börgönd {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8041,Csór, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8042,Moha, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8043,Iszkaszentgyörgy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8044,Kincsesbánya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8045,Isztimér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8046,Bakonykúti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8051,Sárkeresztes, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8052,Fehérvárcsurgó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8053,Bodajk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8054,Balinka,Eszény {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8055,Balinka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8056,Bakonycsernye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8060,Mór, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8065,Nagyveleg, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8066,Pusztavám, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
8071,Magyaralmás, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
